id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
10953,toyota corolla,2017,diesel,115364,2004927,mumbai,81998,convertible,manual,mid,False,mumbai,West Bengal,False,WB05,owner,audi,a4,sold,2,2418924,2441830.38,good,2021-04-01 08:00:00,False,58992,193519,True,False
10954,nissan sentra,2021,electric,51362,2761400,mumbai,14594,convertible,automatic,premium,False,mumbai,West Bengal,True,KA03,auction,honda,civic,sold,1,599725,2437537.4,average,2021-04-01 09:00:00,True,64960,223350,True,True
10955,honda civic,2023,petrol,170464,2933010,hyderabad,3696,hatchback,manual,premium,False,kolkata,West Bengal,True,MH01,owner,nissan,sentra,available,1,254091,338578.82,good,2021-04-01 10:00:00,True,31341,63059,False,True
10956,hyundai elantra,2020,petrol,177426,1012604,mumbai,40221,hatchback,automatic,premium,True,bangalore,Karnataka,False,MH01,owner,ford,civic,sold,1,1895727,2687253.43,good,2021-04-01 11:00:00,True,54013,31630,False,False
10957,toyota corolla,2007,electric,10323,800803,pune,45220,SUV,automatic,top,True,delhi,Tamil Nadu,False,TN04,auction,honda,focus,sold,2,1940569,476195.07,poor,2021-04-01 12:00:00,True,47992,282598,True,True
10958,honda civic,2008,hybrid,170008,2663196,hyderabad,1458,coupe,manual,premium,True,chennai,Telangana,False,MH01,dealer,honda,civic,sold,3,1342311,1957604.8,excellent,2021-04-01 13:00:00,False,70894,76531,True,False
10959,toyota corolla,2020,diesel,161015,1570377,mumbai,39492,hatchback,automatic,premium,False,chennai,Karnataka,True,DL02,owner,toyota,sentra,sold,2,1266781,2022368.78,average,2021-04-01 14:00:00,False,67721,120678,False,False
10960,nissan sentra,2015,diesel,131981,1017290,bangalore,67395,hatchback,manual,premium,False,mumbai,West Bengal,False,TN04,owner,ford,elantra,available,1,1429172,1235914.13,good,2021-04-01 15:00:00,False,28906,88009,False,False
10961,nissan sentra,2016,electric,72149,376480,bangalore,83486,hatchback,automatic,base,False,chennai,West Bengal,True,MH01,owner,ford,focus,sold,3,1620097,3452294.02,poor,2021-04-01 16:00:00,True,43538,142770,True,True
10962,nissan sentra,2015,electric,23688,1879078,bangalore,88332,SUV,manual,base,True,bangalore,Maharashtra,True,KA03,auction,honda,elantra,sold,1,1379493,3000117.89,poor,2021-04-01 17:00:00,False,61412,196088,False,False
10963,nissan sentra,2012,petrol,93075,2553381,kolkata,7450,coupe,automatic,mid,True,mumbai,Delhi,True,WB05,auction,audi,3-series,available,2,1092829,801398.21,good,2021-04-01 18:00:00,False,22165,44900,True,False
10964,honda civic,2015,electric,159151,2938490,kolkata,98390,hatchback,automatic,top,True,mumbai,Tamil Nadu,True,MH01,auction,toyota,3-series,sold,4,1793580,4688846.76,poor,2021-04-01 19:00:00,False,58283,95232,True,False
10965,ford focus,2013,hybrid,50908,1103226,chennai,29344,SUV,automatic,top,True,chennai,Maharashtra,True,TS06,auction,bmw,focus,available,3,1642856,1125639.03,excellent,2021-04-01 20:00:00,True,11718,63313,False,True
10966,ford focus,2017,diesel,156728,2142704,hyderabad,6068,SUV,automatic,premium,True,bangalore,Maharashtra,True,KA03,owner,ford,focus,sold,1,1389883,3380336.12,excellent,2021-04-01 21:00:00,True,63410,235222,False,False
10967,hyundai elantra,2008,diesel,37349,187449,chennai,22335,convertible,automatic,top,True,kolkata,Telangana,True,TN04,dealer,honda,corolla,available,1,1588078,3682765.74,good,2021-04-01 22:00:00,False,47499,253374,False,True
10968,honda civic,2013,diesel,192150,1388303,hyderabad,62150,sedan,manual,base,True,bangalore,Tamil Nadu,False,KA03,auction,hyundai,focus,available,3,734127,689139.04,average,2021-04-01 23:00:00,False,18850,200997,False,True
10969,toyota corolla,2021,petrol,123767,2033712,hyderabad,30986,SUV,manual,base,True,bangalore,Tamil Nadu,False,WB05,owner,nissan,elantra,sold,4,728452,629005.53,excellent,2021-04-02 00:00:00,False,69824,202434,False,True
10970,honda civic,2022,electric,41146,913228,pune,21692,convertible,manual,top,False,delhi,Karnataka,True,MH01,auction,honda,focus,sold,4,1261637,3606432.24,excellent,2021-04-02 01:00:00,False,33263,37195,False,True
10971,toyota corolla,2018,hybrid,35082,898334,delhi,118,sedan,manual,top,False,kolkata,Delhi,False,TS06,owner,bmw,corolla,available,1,2041699,970061.66,average,2021-04-02 02:00:00,False,45623,44947,False,False
10972,nissan sentra,2014,hybrid,47325,1719657,bangalore,24219,sedan,automatic,base,False,delhi,Maharashtra,False,DL02,dealer,toyota,a4,available,1,118011,4123237.41,great,2021-04-02 03:00:00,False,11392,267696,True,True
10973,ford focus,2020,hybrid,194245,1435782,delhi,99636,convertible,automatic,base,False,mumbai,Karnataka,True,WB05,dealer,bmw,a4,available,1,1484987,4416323.91,excellent,2021-04-02 04:00:00,True,48278,21748,True,True
10974,ford focus,2020,petrol,177134,2240811,delhi,42252,coupe,automatic,premium,False,bangalore,West Bengal,True,DL02,auction,toyota,a4,available,2,1407981,396735.31,average,2021-04-02 05:00:00,True,58447,261812,False,False
10975,ford focus,2019,diesel,155163,2349813,mumbai,46345,SUV,manual,base,False,pune,West Bengal,False,TS06,owner,toyota,focus,available,2,86008,1262878.88,average,2021-04-02 06:00:00,False,47405,97420,True,False
10976,honda civic,2023,petrol,156378,2923983,chennai,89001,hatchback,automatic,base,False,delhi,Tamil Nadu,False,MH01,dealer,ford,sentra,sold,3,2297421,2404876.43,poor,2021-04-02 07:00:00,True,56335,23832,True,False
10977,honda civic,2016,hybrid,49895,1554620,kolkata,54681,coupe,manual,mid,True,hyderabad,Telangana,False,TN04,dealer,hyundai,a4,available,1,543340,860347.93,poor,2021-04-02 08:00:00,True,23077,75409,False,False
10978,honda civic,2009,diesel,133024,1780565,bangalore,12131,SUV,manual,base,True,chennai,Telangana,False,KA03,dealer,toyota,a4,sold,1,471582,4996845.15,poor,2021-04-02 09:00:00,True,71023,98865,True,False
10979,ford focus,2014,electric,41707,2236085,bangalore,83444,SUV,manual,top,False,hyderabad,Telangana,True,MH01,auction,honda,sentra,available,3,660229,2835973.48,excellent,2021-04-02 10:00:00,False,52381,241651,True,True
10980,ford focus,2015,hybrid,7494,2385953,pune,77513,hatchback,manual,premium,True,pune,Karnataka,False,WB05,auction,hyundai,sentra,sold,1,251187,4358113.68,good,2021-04-02 11:00:00,False,42876,90017,False,False
10981,ford focus,2022,hybrid,28900,973501,delhi,46832,hatchback,manual,top,False,bangalore,Telangana,False,WB05,dealer,bmw,focus,available,4,2167809,1699651.18,good,2021-04-02 12:00:00,False,5210,161122,False,True
10982,honda civic,2010,diesel,20957,511939,pune,96711,coupe,manual,premium,False,pune,Tamil Nadu,True,MH01,dealer,toyota,3-series,sold,2,2257351,3924625.28,average,2021-04-02 13:00:00,True,32394,100729,False,True
10983,honda civic,2021,electric,108241,1995292,hyderabad,72818,coupe,manual,top,False,mumbai,West Bengal,False,DL02,auction,toyota,corolla,available,4,1009197,3500599.27,excellent,2021-04-02 14:00:00,True,75885,15678,False,False
10984,hyundai elantra,2019,diesel,92046,1769515,chennai,65901,SUV,automatic,top,False,bangalore,Maharashtra,True,MH01,auction,toyota,focus,available,3,1141837,4698765.65,good,2021-04-02 15:00:00,True,4493,112756,True,False
10985,toyota corolla,2008,diesel,23191,1200085,delhi,62854,sedan,manual,top,True,hyderabad,Telangana,False,TS06,owner,toyota,3-series,available,3,327527,2149654.65,excellent,2021-04-02 16:00:00,True,66486,279115,True,True
10986,nissan sentra,2010,electric,67991,2498019,bangalore,622,convertible,manual,base,False,chennai,Delhi,True,KA03,owner,audi,corolla,sold,2,2430277,573114.61,good,2021-04-02 17:00:00,False,48612,143751,True,False
10987,toyota corolla,2023,petrol,29150,442862,chennai,20169,hatchback,manual,base,False,chennai,Maharashtra,False,TS06,auction,toyota,3-series,available,1,1608877,4547550.58,good,2021-04-02 18:00:00,True,30277,143560,True,False
10988,ford focus,2023,hybrid,9661,1154869,pune,25116,convertible,manual,mid,False,kolkata,Tamil Nadu,True,WB05,owner,bmw,corolla,available,4,643345,3571170.31,good,2021-04-02 19:00:00,False,4012,126302,False,False
10989,nissan sentra,2016,electric,158286,1151207,kolkata,80169,convertible,automatic,top,True,pune,Karnataka,False,TS06,owner,audi,elantra,available,2,653348,2732855.62,poor,2021-04-02 20:00:00,False,17816,146444,True,True
10990,nissan sentra,2010,electric,109817,2445551,kolkata,70726,coupe,manual,top,False,chennai,Tamil Nadu,True,TN04,owner,honda,a4,available,2,1729104,2658744.72,poor,2021-04-02 21:00:00,True,77507,254386,True,False
10991,nissan sentra,2012,diesel,49366,503358,chennai,39287,hatchback,automatic,base,True,bangalore,Tamil Nadu,True,MH01,owner,honda,civic,sold,4,413175,1394236.61,excellent,2021-04-02 22:00:00,False,63046,69330,True,True
10992,hyundai elantra,2014,hybrid,9282,2363590,delhi,97762,coupe,automatic,mid,True,kolkata,Telangana,True,MH01,dealer,ford,3-series,sold,4,802546,4235122.72,excellent,2021-04-02 23:00:00,True,33222,85560,True,True
10993,ford focus,2018,diesel,102510,2702580,bangalore,59839,SUV,automatic,mid,True,bangalore,Maharashtra,True,TN04,dealer,ford,a4,available,3,796058,647232.77,average,2021-04-03 00:00:00,False,19914,30219,True,False
10994,honda civic,2021,hybrid,33611,2375209,mumbai,51772,convertible,automatic,premium,True,chennai,Maharashtra,False,TN04,dealer,ford,civic,sold,4,520215,4509202.37,excellent,2021-04-03 01:00:00,True,67398,288849,True,True
10995,ford focus,2008,diesel,25172,1698471,kolkata,41149,coupe,automatic,top,False,chennai,Tamil Nadu,False,MH01,dealer,toyota,civic,available,4,537268,1647330.13,great,2021-04-03 02:00:00,False,50172,189994,True,True
10996,honda civic,2016,electric,85938,1761798,pune,4127,coupe,manual,base,False,chennai,Delhi,False,WB05,dealer,bmw,elantra,sold,4,841054,3187860.72,excellent,2021-04-03 03:00:00,True,70450,276918,False,True
10997,honda civic,2005,electric,94088,1193724,chennai,44486,hatchback,automatic,base,True,bangalore,Karnataka,False,DL02,owner,ford,focus,available,1,1929709,1068991.07,poor,2021-04-03 04:00:00,False,55379,257430,True,True
10998,ford focus,2005,diesel,29585,2302990,delhi,20798,coupe,automatic,premium,False,bangalore,Tamil Nadu,True,KA03,dealer,hyundai,civic,available,1,503580,4451691.73,great,2021-04-03 05:00:00,False,14376,61105,True,True
10999,toyota corolla,2013,diesel,132690,1442180,delhi,92605,hatchback,automatic,mid,True,kolkata,Karnataka,False,MH01,dealer,ford,elantra,sold,4,127658,4769710.51,great,2021-04-03 06:00:00,True,22733,62321,True,True
11000,hyundai elantra,2015,electric,39400,2427507,kolkata,4632,convertible,automatic,premium,True,chennai,Tamil Nadu,False,KA03,auction,bmw,3-series,available,3,2182846,1413547.14,poor,2021-04-03 07:00:00,True,78035,53958,False,True
11001,honda civic,2008,petrol,157514,211358,hyderabad,54746,coupe,automatic,top,True,hyderabad,West Bengal,False,TN04,auction,hyundai,sentra,available,1,342393,2451333.91,excellent,2021-04-03 08:00:00,False,53783,63217,False,True
11002,nissan sentra,2007,hybrid,112596,2352601,kolkata,64712,convertible,automatic,base,True,bangalore,West Bengal,True,TN04,dealer,toyota,a4,available,3,1039488,3586340.08,excellent,2021-04-03 09:00:00,False,46042,144106,True,False
11003,nissan sentra,2017,electric,106600,119587,mumbai,12098,sedan,manual,premium,False,mumbai,West Bengal,False,MH01,dealer,ford,a4,available,4,1892497,4815332.51,great,2021-04-03 10:00:00,True,79756,35302,False,True
11004,toyota corolla,2012,diesel,80708,2958460,hyderabad,82034,coupe,automatic,base,True,chennai,Tamil Nadu,False,DL02,owner,nissan,elantra,available,2,1012372,633950.24,excellent,2021-04-03 11:00:00,False,13732,88525,False,True
11005,toyota corolla,2015,diesel,119573,1641389,chennai,46032,sedan,automatic,mid,True,delhi,Telangana,True,DL02,owner,bmw,a4,sold,3,2243860,1674348.03,good,2021-04-03 12:00:00,False,78926,55430,True,True
11006,ford focus,2021,hybrid,196603,409745,pune,33938,convertible,automatic,top,False,delhi,Telangana,False,DL02,dealer,toyota,elantra,available,4,785729,1685342.33,great,2021-04-03 13:00:00,False,56430,108889,True,False
11007,ford focus,2005,hybrid,130309,301455,chennai,88722,sedan,manual,base,False,delhi,West Bengal,False,TN04,dealer,ford,civic,available,1,1171241,4361258.21,poor,2021-04-03 14:00:00,False,22482,263307,True,False
11008,honda civic,2017,hybrid,128314,1666237,kolkata,46414,hatchback,automatic,top,True,pune,Tamil Nadu,False,DL02,auction,bmw,sentra,available,1,2273731,2811641.41,good,2021-04-03 15:00:00,False,57789,225816,False,True
11009,ford focus,2011,hybrid,15473,2002972,hyderabad,21153,SUV,manual,base,False,kolkata,West Bengal,False,WB05,auction,audi,sentra,available,4,1455845,424184.49,great,2021-04-03 16:00:00,True,18319,233498,True,False
11010,ford focus,2018,hybrid,129620,2995452,hyderabad,2132,hatchback,automatic,top,False,chennai,Tamil Nadu,False,TS06,owner,honda,a4,available,1,452588,1096991.46,excellent,2021-04-03 17:00:00,True,55321,106489,True,True
11011,toyota corolla,2010,electric,120428,790005,mumbai,28884,hatchback,automatic,premium,False,delhi,Tamil Nadu,False,KA03,dealer,honda,a4,available,4,733725,1439256.71,average,2021-04-03 18:00:00,True,59699,132350,False,False
11012,nissan sentra,2017,petrol,9959,2696042,bangalore,86811,convertible,manual,base,False,bangalore,Karnataka,False,TN04,auction,hyundai,focus,available,4,1623422,854975.17,average,2021-04-03 19:00:00,False,46184,234514,False,True
11013,nissan sentra,2020,diesel,108794,1432153,chennai,55055,SUV,manual,top,False,kolkata,Karnataka,True,WB05,owner,ford,focus,available,1,923544,2920000.57,poor,2021-04-03 20:00:00,True,55850,16006,True,False
11014,ford focus,2013,electric,148193,1557098,chennai,56146,coupe,automatic,base,False,kolkata,West Bengal,False,MH01,owner,honda,3-series,sold,4,2321303,2430859.88,excellent,2021-04-03 21:00:00,False,10037,257432,True,True
11015,honda civic,2023,hybrid,127674,516391,kolkata,21514,SUV,automatic,premium,False,delhi,Karnataka,False,WB05,owner,hyundai,sentra,available,2,586689,3685640.15,average,2021-04-03 22:00:00,True,66851,290165,False,True
11016,honda civic,2021,petrol,29313,2949863,delhi,13816,convertible,automatic,top,False,bangalore,West Bengal,False,KA03,auction,toyota,a4,sold,2,721768,3788928.81,average,2021-04-03 23:00:00,False,54305,217633,False,False
11017,hyundai elantra,2012,electric,88972,2888259,hyderabad,35357,convertible,automatic,premium,True,hyderabad,Karnataka,False,DL02,auction,ford,3-series,available,4,2377710,3911406.6,average,2021-04-04 00:00:00,True,57202,83249,False,False
11018,nissan sentra,2005,electric,180188,2258168,bangalore,98994,convertible,automatic,base,False,mumbai,West Bengal,False,TN04,auction,nissan,3-series,available,2,119136,1181156.01,average,2021-04-04 01:00:00,False,67437,188880,True,True
11019,hyundai elantra,2020,electric,7240,172938,delhi,50920,hatchback,automatic,premium,True,chennai,Karnataka,True,TS06,owner,ford,3-series,available,3,205165,3000555.74,great,2021-04-04 02:00:00,True,27110,18591,False,False
11020,hyundai elantra,2015,diesel,39897,1769930,kolkata,73925,convertible,manual,base,False,bangalore,Telangana,False,DL02,owner,hyundai,elantra,sold,2,1056819,4897628.41,excellent,2021-04-04 03:00:00,False,53292,168406,True,True
11021,hyundai elantra,2010,diesel,35365,811034,delhi,96424,sedan,manual,mid,True,hyderabad,Telangana,False,MH01,owner,nissan,a4,available,2,1181923,732355.32,good,2021-04-04 04:00:00,False,64865,129556,True,True
11022,hyundai elantra,2023,diesel,140687,2719972,bangalore,42446,SUV,automatic,mid,True,kolkata,West Bengal,True,DL02,dealer,toyota,3-series,available,1,932102,4782347.91,poor,2021-04-04 05:00:00,True,39126,33702,False,True
11023,toyota corolla,2013,diesel,173449,1494313,delhi,29128,sedan,manual,premium,True,hyderabad,Maharashtra,True,WB05,dealer,audi,sentra,sold,2,704385,4070554.88,average,2021-04-04 06:00:00,False,32615,49232,True,True
11024,nissan sentra,2010,petrol,99814,2851937,delhi,34821,hatchback,automatic,mid,False,delhi,Karnataka,False,DL02,owner,honda,focus,available,3,1422162,3579436.68,poor,2021-04-04 07:00:00,True,45682,278402,False,False
11025,nissan sentra,2009,diesel,15747,2709422,kolkata,67498,sedan,automatic,mid,False,bangalore,Karnataka,False,MH01,owner,toyota,elantra,sold,3,169626,674471.66,good,2021-04-04 08:00:00,True,71552,240279,True,True
11026,nissan sentra,2007,petrol,160657,2392885,chennai,57632,coupe,manual,mid,False,chennai,Telangana,False,KA03,dealer,bmw,3-series,available,3,1693889,1424283.92,good,2021-04-04 09:00:00,False,28902,34128,False,True
11027,honda civic,2023,electric,56921,2382416,chennai,5019,SUV,automatic,top,False,hyderabad,Tamil Nadu,False,WB05,dealer,nissan,corolla,sold,4,1965529,3996536.2,great,2021-04-04 10:00:00,False,27230,120102,False,True
11028,toyota corolla,2017,diesel,116756,569839,kolkata,57221,sedan,manual,premium,False,delhi,West Bengal,True,DL02,owner,bmw,corolla,available,4,2202522,2439425.68,good,2021-04-04 11:00:00,True,14891,64071,True,True
11029,toyota corolla,2005,diesel,53664,2354844,kolkata,86811,hatchback,manual,top,False,pune,Tamil Nadu,False,DL02,dealer,honda,elantra,sold,4,2259509,3566206.5,poor,2021-04-04 12:00:00,False,19413,72757,True,False
11030,hyundai elantra,2005,electric,98727,1342457,hyderabad,73129,sedan,automatic,premium,False,delhi,Telangana,False,TS06,auction,ford,focus,sold,1,2491199,2830156.29,great,2021-04-04 13:00:00,False,15228,54237,False,False
11031,ford focus,2023,hybrid,139470,1557257,delhi,57397,sedan,automatic,mid,False,kolkata,Delhi,True,WB05,dealer,hyundai,focus,available,1,1876584,4707029.63,good,2021-04-04 14:00:00,True,25274,133453,True,True
11032,ford focus,2008,hybrid,174675,594508,hyderabad,40731,hatchback,automatic,top,True,kolkata,Maharashtra,False,DL02,owner,honda,civic,sold,1,1583087,4120698.08,great,2021-04-04 15:00:00,False,77281,249721,False,True
11033,ford focus,2014,electric,142183,1393419,bangalore,99872,SUV,automatic,mid,True,bangalore,Karnataka,True,MH01,dealer,ford,sentra,available,4,1641546,3654488.93,poor,2021-04-04 16:00:00,False,67598,90241,True,False
11034,nissan sentra,2011,diesel,145531,525361,delhi,66946,hatchback,automatic,top,True,hyderabad,Karnataka,False,DL02,auction,honda,civic,available,3,876792,3204478.44,great,2021-04-04 17:00:00,False,70375,297529,False,True
11035,toyota corolla,2010,hybrid,153716,1933449,chennai,68014,coupe,automatic,premium,True,mumbai,Telangana,False,TS06,auction,ford,civic,available,4,874605,3186292.7,excellent,2021-04-04 18:00:00,False,53387,82765,False,False
11036,nissan sentra,2009,electric,92828,998861,mumbai,72588,convertible,automatic,base,True,delhi,West Bengal,False,TS06,dealer,toyota,focus,sold,2,2159165,3634660.34,good,2021-04-04 19:00:00,True,30677,237415,True,True
11037,toyota corolla,2022,electric,170370,1691348,kolkata,19797,hatchback,automatic,top,False,mumbai,Delhi,False,KA03,auction,nissan,sentra,available,2,1576050,996777.93,average,2021-04-04 20:00:00,True,15653,85451,True,False
11038,hyundai elantra,2022,petrol,110844,759279,chennai,55768,convertible,automatic,base,True,delhi,Telangana,True,MH01,auction,honda,civic,available,3,499379,4688608.08,great,2021-04-04 21:00:00,True,71040,118174,True,True
11039,honda civic,2014,petrol,65374,1221262,delhi,80370,sedan,automatic,premium,True,hyderabad,Telangana,False,DL02,dealer,honda,a4,available,2,1009190,587016.22,good,2021-04-04 22:00:00,True,53353,252794,False,False
11040,honda civic,2013,diesel,69707,1662966,chennai,83350,SUV,automatic,premium,True,delhi,Maharashtra,False,KA03,auction,honda,3-series,available,3,343696,4050405.88,average,2021-04-04 23:00:00,True,37325,241982,False,True
11041,nissan sentra,2018,electric,38593,1047872,bangalore,60237,sedan,manual,top,False,bangalore,Maharashtra,False,TN04,owner,audi,3-series,sold,3,2165257,915783.44,excellent,2021-04-05 00:00:00,False,71522,113088,False,True
11042,nissan sentra,2012,electric,104333,1958326,delhi,97498,sedan,automatic,top,True,delhi,West Bengal,False,WB05,owner,audi,corolla,available,2,1855634,3727933.73,excellent,2021-04-05 01:00:00,True,37751,220781,False,False
11043,hyundai elantra,2013,hybrid,100684,2364396,mumbai,53347,convertible,automatic,base,False,hyderabad,Delhi,True,WB05,owner,hyundai,3-series,sold,2,2452397,2397534.04,great,2021-04-05 02:00:00,False,72851,253737,False,False
11044,ford focus,2013,petrol,179551,921657,pune,11442,hatchback,manual,mid,False,hyderabad,Maharashtra,False,MH01,dealer,toyota,civic,sold,2,1906565,2286765.45,excellent,2021-04-05 03:00:00,True,77404,194040,False,False
11045,honda civic,2009,diesel,6542,2462814,delhi,98439,sedan,manual,base,False,hyderabad,Maharashtra,False,KA03,owner,bmw,3-series,available,3,1887927,4153199.92,excellent,2021-04-05 04:00:00,False,5007,102842,False,True
11046,ford focus,2023,diesel,9529,1075661,delhi,2304,convertible,automatic,premium,True,kolkata,Telangana,False,WB05,owner,nissan,sentra,available,4,1767309,2381300.62,average,2021-04-05 05:00:00,False,57096,213876,False,True
11047,toyota corolla,2007,hybrid,35430,600576,kolkata,19328,sedan,automatic,base,True,hyderabad,Karnataka,True,MH01,owner,hyundai,sentra,available,1,2187596,4404612.16,poor,2021-04-05 06:00:00,False,30062,38628,False,True
11048,ford focus,2008,electric,26093,1926788,delhi,71915,SUV,automatic,mid,False,kolkata,Maharashtra,False,TS06,auction,honda,a4,available,1,252460,1605024.72,great,2021-04-05 07:00:00,False,60428,55010,True,True
11049,honda civic,2005,diesel,49053,2721560,delhi,33935,SUV,automatic,premium,True,chennai,Tamil Nadu,False,DL02,dealer,nissan,sentra,available,2,472296,525477.09,good,2021-04-05 08:00:00,True,68904,132488,False,True
11050,hyundai elantra,2018,hybrid,147263,341117,hyderabad,28676,SUV,automatic,mid,False,chennai,Karnataka,False,TN04,dealer,toyota,corolla,available,1,1207475,1821792.03,poor,2021-04-05 09:00:00,False,30082,286931,False,True
11051,hyundai elantra,2013,petrol,188993,2775019,kolkata,17665,coupe,automatic,premium,True,pune,Maharashtra,True,WB05,owner,toyota,elantra,available,4,968620,2026553.15,excellent,2021-04-05 10:00:00,True,30633,86563,False,True
11052,nissan sentra,2010,diesel,135765,585305,chennai,97518,hatchback,manual,top,True,mumbai,Karnataka,True,DL02,auction,ford,elantra,available,2,1012311,3178029.1,average,2021-04-05 11:00:00,True,43388,234052,True,False
11053,hyundai elantra,2014,petrol,37533,1538327,pune,51749,coupe,manual,premium,True,kolkata,Telangana,False,WB05,dealer,nissan,corolla,sold,3,868420,365558.77,average,2021-04-05 12:00:00,False,22133,111473,True,False
11054,honda civic,2022,petrol,126560,1480304,pune,76085,convertible,automatic,top,False,chennai,Tamil Nadu,True,TS06,owner,hyundai,sentra,sold,1,1595441,4510033.52,great,2021-04-05 13:00:00,True,32372,218233,False,False
11055,ford focus,2017,diesel,151574,577767,pune,42822,coupe,automatic,base,True,chennai,Telangana,True,MH01,owner,audi,a4,available,1,1628966,4792889.53,excellent,2021-04-05 14:00:00,True,62974,106630,True,True
11056,honda civic,2021,hybrid,62070,2116331,mumbai,83595,SUV,manual,base,True,pune,Tamil Nadu,True,TS06,dealer,audi,3-series,sold,4,881611,4685058.18,poor,2021-04-05 15:00:00,False,65115,91856,False,True
11057,toyota corolla,2011,petrol,193976,202723,kolkata,15945,hatchback,automatic,mid,False,pune,Maharashtra,True,TS06,auction,bmw,civic,available,1,846133,4108682.9,average,2021-04-05 16:00:00,True,48394,175006,True,False
11058,toyota corolla,2010,electric,130469,198352,bangalore,54872,hatchback,manual,base,True,mumbai,Tamil Nadu,True,TS06,owner,honda,focus,sold,1,2223050,4206815.86,poor,2021-04-05 17:00:00,False,30908,221208,True,False
11059,toyota corolla,2019,electric,35314,2950987,pune,83928,sedan,manual,base,True,mumbai,Karnataka,False,MH01,dealer,bmw,a4,available,4,736765,4283319.39,average,2021-04-05 18:00:00,False,22418,271293,False,False
11060,hyundai elantra,2008,electric,9012,2190462,chennai,70134,convertible,manual,base,False,pune,Delhi,False,TN04,auction,nissan,civic,sold,1,1662948,1791950.28,poor,2021-04-05 19:00:00,False,45563,202539,False,False
11061,toyota corolla,2014,petrol,50816,519664,kolkata,94780,hatchback,manual,mid,True,kolkata,Delhi,False,TS06,dealer,hyundai,3-series,available,2,1268727,702206.39,great,2021-04-05 20:00:00,False,7802,131831,True,True
11062,nissan sentra,2012,petrol,75654,593666,mumbai,67924,coupe,manual,mid,True,pune,Tamil Nadu,True,TS06,auction,audi,a4,available,2,2163975,4848802.74,poor,2021-04-05 21:00:00,True,26313,281714,True,True
11063,ford focus,2014,petrol,133973,451502,chennai,72087,convertible,automatic,mid,True,chennai,Maharashtra,True,TN04,dealer,nissan,a4,sold,1,959052,391606.83,good,2021-04-05 22:00:00,False,68978,235028,True,False
11064,toyota corolla,2021,electric,115589,1393510,mumbai,34498,SUV,manual,top,False,delhi,Maharashtra,True,KA03,dealer,honda,focus,available,4,122609,2848406.04,average,2021-04-05 23:00:00,True,72016,274953,True,True
11065,nissan sentra,2010,hybrid,151937,2983365,delhi,69325,convertible,automatic,premium,True,bangalore,Telangana,True,MH01,auction,honda,corolla,available,4,599769,849357.9,excellent,2021-04-06 00:00:00,True,77636,148947,True,False
11066,ford focus,2016,diesel,144424,1405141,chennai,250,SUV,automatic,mid,True,delhi,Tamil Nadu,False,MH01,auction,bmw,3-series,sold,1,902393,4589160.26,good,2021-04-06 01:00:00,False,72665,270816,True,False
11067,honda civic,2011,diesel,173426,1466920,delhi,2499,coupe,automatic,top,True,hyderabad,Maharashtra,False,TN04,owner,toyota,focus,available,4,2091955,1900716.05,great,2021-04-06 02:00:00,False,21221,165480,True,False
11068,ford focus,2013,petrol,85095,1162555,chennai,67861,hatchback,automatic,premium,False,kolkata,Tamil Nadu,False,TS06,owner,honda,corolla,available,2,1298247,1605472.45,great,2021-04-06 03:00:00,False,51094,184753,False,True
11069,toyota corolla,2020,hybrid,12792,566508,mumbai,55332,convertible,manual,mid,True,delhi,Tamil Nadu,True,KA03,auction,bmw,corolla,available,2,973621,4348767.55,average,2021-04-06 04:00:00,False,18386,21087,False,False
11070,nissan sentra,2014,petrol,28747,2356411,chennai,22735,SUV,automatic,premium,False,hyderabad,West Bengal,True,TN04,owner,toyota,3-series,available,1,1669431,4204494.14,excellent,2021-04-06 05:00:00,True,7057,213486,True,False
11071,hyundai elantra,2015,electric,66745,2575717,pune,11786,convertible,automatic,mid,True,kolkata,Maharashtra,True,TS06,auction,toyota,civic,available,1,1969686,3390411.62,excellent,2021-04-06 06:00:00,True,68638,33961,False,False
11072,honda civic,2015,petrol,58227,2452910,delhi,71360,SUV,manual,premium,True,pune,Karnataka,False,WB05,auction,ford,3-series,available,1,869046,885849.89,great,2021-04-06 07:00:00,True,43349,56484,True,True
11073,nissan sentra,2008,electric,73156,2012246,kolkata,14180,sedan,manual,premium,False,mumbai,Maharashtra,False,TS06,auction,honda,a4,available,1,223962,2364281.83,great,2021-04-06 08:00:00,False,53235,131615,True,True
11074,honda civic,2006,diesel,64299,2622640,delhi,44710,SUV,manual,base,False,pune,Karnataka,True,WB05,dealer,toyota,a4,sold,1,1975321,3405559.68,poor,2021-04-06 09:00:00,False,54758,100463,True,True
11075,honda civic,2023,petrol,185445,104521,hyderabad,86059,coupe,automatic,mid,False,hyderabad,Delhi,False,KA03,auction,bmw,civic,available,2,1843817,3006176.65,excellent,2021-04-06 10:00:00,True,24416,211076,False,False
